adapterConnected,createdAt,roomId,temperature,humidity,mq135Voltage,air_quality_ppm,dust_density_ug_m3,light_intensity_lux,pir,occupancy,ldr,current,power,energy_kWh,deviceTimestamp,timestamp,hour,dayOfWeek,health_score,environmental_health,energy_waste,anomaly_type
1,2026-03-30 07:00:00,Room103,31.2,66.6,1.55,134.0,63.9,165.7,1,Occupied,0,0.107538,1.29046,2.2e-05,3272400,1774854000,7,Monday,35,Unhealthy,0,Normal
1,2026-03-30 07:00:00,Room104,28.7,69.3,1.27,103.0,41.5,141.6,1,Occupied,0,0.338964,4.06757,6.8e-05,3276000,1774854000,7,Monday,58,Moderate,0,Normal
1,2026-03-30 07:00:00,Room105,27.1,74.1,1.3,101.0,42.0,359.2,1,Occupied,1,3.892337,46.70804,0.000778,3279600,1774854000,7,Monday,60,Moderate,0,Normal
1,2026-03-30 07:00:00,Room106,29.2,71.3,0.0,153.0,45.8,94.9,1,Occupied,0,0.27617,3.31404,5.5e-05,3283200,1774854000,7,Monday,30,Unhealthy,0,Poor Air Quality
1,2026-03-30 08:00:00,Room101,31.8,51.5,1.63,137.0,39.3,693.3,1,Occupied,1,2.967293,35.60752,0.000593,3286800,1774857600,8,Monday,62,Moderate,0,Normal
1,2026-03-30 08:00:00,Room102,27.8,70.7,1.25,99.0,13.5,232.4,0,Not Occupied,0,0.191008,2.2921,3.8e-05,3290400,1774857600,8,Monday,67,Moderate,0,Normal
1,2026-03-30 08:00:00,Room103,30.8,60.4,1.44,124.0,66.6,264.1,1,Occupied,0,0.539683,6.4762,0.000108,3294000,1774857600,8,Monday,35,Unhealthy,0,Normal
1,2026-03-30 08:00:00,Room104,29.1,66.2,1.42,116.0,44.4,242.6,0,Not Occupied,0,0.204592,2.4551,4.1e-05,3297600,1774857600,8,Monday,65,Moderate,0,Normal
1,2026-03-30 08:00:00,Room105,29.3,69.4,1.09,73.0,51.0,253.0,1,Occupied,0,0.380925,4.5711,7.6e-05,3301200,1774857600,8,Monday,65,Moderate,0,Normal
1,2026-03-30 08:00:00,Room106,32.0,54.5,1.28,106.0,62.9,357.1,1,Occupied,0,0.319047,3.82856,6.4e-05,3304800,1774857600,8,Monday,55,Moderate,0,Normal
1,2026-03-30 09:00:00,Room101,30.5,65.4,1.18,93.0,53.6,337.5,0,Not Occupied,0,0.145462,1.74554,2.9e-05,3308400,1774861200,9,Monday,58,Moderate,0,Normal
1,2026-03-30 09:00:00,Room102,28.0,64.5,1.0,68.0,31.5,402.4,0,Not Occupied,0,0.065843,0.79012,1.3e-05,3312000,1774861200,9,Monday,88,Healthy,0,Normal
1,2026-03-30 09:00:00,Room103,28.8,71.2,1.61,133.0,50.0,398.7,0,Not Occupied,0,0.110634,6.62732,2.2e-05,3315600,1774861200,9,Monday,45,Unhealthy,0,Normal
1,2026-03-30 09:00:00,Room104,29.0,62.7,1.4,127.0,44.4,731.3,1,Occupied,1,0.766477,9.19772,0.000153,3319200,1774861200,9,Monday,58,Moderate,0,Normal
1,2026-03-30 09:00:00,Room105,28.9,100.0,1.06,76.0,20.5,381.1,0,Not Occupied,0,0.176686,2.12023,3.5e-05,3322800,1774861200,9,Monday,88,Healthy,0,Normal
1,2026-03-30 09:00:00,Room106,31.4,65.7,1.49,132.0,27.7,486.0,0,Not Occupied,0,0.061724,0.74069,1.2e-05,3326400,1774861200,9,Monday,58,Moderate,0,Normal
1,2026-03-30 10:00:00,Room101,33.4,58.1,1.07,75.0,44.3,438.0,0,Not Occupied,0,0.138518,1.66222,2.8e-05,3330000,1774864800,10,Monday,85,Healthy,0,Normal
1,2026-03-30 10:00:00,Room102,29.9,63.6,0.99,110.0,36.5,447.0,0,Not Occupied,0,0.086901,1.04281,1.7e-05,3333600,1774864800,10,Monday,88,Healthy,0,Normal
1,2026-03-30 10:00:00,Room103,31.1,61.0,1.18,94.0,40.6,442.7,0,Not Occupied,0,0.246552,2.95862,4.9e-05,3337200,1774864800,10,Monday,73,Moderate,0,Normal
1,2026-03-30 10:00:00,Room104,28.7,64.5,1.07,79.0,50.4,746.1,1,Occupied,1,2.650702,31.80842,0.00053,3340800,1774864800,10,Monday,58,Moderate,0,Normal
1,2026-03-30 10:00:00,Room105,32.5,67.8,1.05,76.0,33.1,433.0,0,Not Occupied,0,0.04531,0.54372,9e-06,3344400,1774864800,10,Monday,73,Moderate,0,Normal
1,2026-03-30 10:00:00,Room106,32.5,61.4,1.42,120.0,36.4,490.8,0,Not Occupied,0,0.023966,0.28759,5e-06,3348000,1774864800,10,Monday,58,Moderate,0,Normal
1,2026-03-30 11:00:00,Room101,33.2,56.0,1.29,97.0,54.5,524.0,0,Not Occupied,0,0.0051,0.0612,1e-06,3351600,1774868400,11,Monday,62,Moderate,0,Normal
1,2026-03-30 11:00:00,Room102,31.7,62.9,1.37,101.0,135.1,546.3,0,Not Occupied,0,0.238928,6.62732,4.8e-05,3355200,1774868400,11,Monday,20,Unhealthy,0,High Dust
1,2026-03-30 11:00:00,Room103,32.5,62.8,1.62,149.0,37.3,478.1,1,Occupied,0,0.204195,2.45034,4.1e-05,3358800,1774868400,11,Monday,58,Moderate,0,Normal
0,2026-03-30 11:00:00,Room104,31.3,63.2,1.36,113.0,23.6,555.1,0,Not Occupied,0,0.544014,0.0,0.0001065,3362400,1774868400,11,Monday,50,Moderate,0,Normal
1,2026-03-30 11:00:00,Room105,28.9,57.3,1.36,115.0,23.6,519.7,0,Not Occupied,0,0.0,1.01503,1.7e-05,3366000,1774868400,11,Monday,77,Healthy,0,Normal
1,2026-03-30 11:00:00,Room106,33.1,57.0,1.19,87.0,62.7,513.9,0,Not Occupied,0,0.024695,0.29634,5e-06,3369600,1774868400,11,Monday,62,Moderate,0,Normal
1,2026-03-30 12:00:00,Room101,32.5,64.7,1.08,110.0,31.9,523.2,0,Not Occupied,0,0.236062,2.83274,4.7e-05,3373200,1774872000,12,Monday,65,Moderate,0,Normal
1,2026-03-30 12:00:00,Room102,31.5,62.2,1.28,97.0,18.2,657.5,0,Not Occupied,0,0.544014,1.58266,2.6e-05,3376800,1774872000,12,Monday,65,Moderate,0,Normal
1,2026-03-30 12:00:00,Room103,32.7,64.9,1.31,106.0,46.2,750.0,1,Occupied,1,0.867793,10.41352,0.000174,3380400,1774872000,12,Monday,28,Unhealthy,0,Normal
1,2026-03-30 12:00:00,Room104,30.7,100.0,1.16,82.0,31.2,547.1,0,Not Occupied,0,0.018241,0.21889,4e-06,3384000,1774872000,12,Monday,77,Healthy,0,Normal
1,2026-03-30 12:00:00,Room105,32.5,59.7,1.35,110.0,57.2,570.0,1,Occupied,0,0.79096,9.49152,0.000158,3387600,1774872000,12,Monday,47,Unhealthy,0,Normal
1,2026-03-30 12:00:00,Room106,33.5,57.7,1.35,106.0,53.5,526.5,0,Not Occupied,0,0.051219,0.61463,1e-05,3391200,1774872000,12,Monday,47,Unhealthy,0,Normal
1,2026-03-30 13:00:00,Room101,33.1,65.4,1.16,83.0,55.5,496.1,0,Not Occupied,0,0.098867,1.1864,2e-05,3394800,1774875600,13,Monday,58,Moderate,0,Normal
1,2026-03-30 13:00:00,Room102,31.4,59.5,1.06,75.0,23.0,516.7,0,Not Occupied,0,0.170226,2.04271,3.4e-05,3398400,1774875600,13,Monday,77,Healthy,0,Normal
1,2026-03-30 13:00:00,Room103,32.0,60.3,1.19,91.0,53.1,462.0,0,Not Occupied,0,0.031779,0.38135,6e-06,3402000,1774875600,13,Monday,58,Moderate,0,Normal
1,2026-03-30 13:00:00,Room104,29.5,63.4,1.12,84.0,29.8,485.0,0,Not Occupied,0,0.14925,1.791,3e-05,3405600,1774875600,13,Monday,73,Moderate,0,Normal
1,2026-03-30 13:00:00,Room105,32.6,57.5,1.35,103.0,34.4,584.4,1,Occupied,0,0.550895,6.61074,0.00011,3409200,1774875600,13,Monday,62,Moderate,0,Normal
1,2026-03-30 13:00:00,Room106,33.6,64.5,1.33,104.0,24.3,555.3,0,Not Occupied,0,0.139213,1.67056,2.8e-05,3412800,1774875600,13,Monday,62,Moderate,0,Normal
1,2026-03-30 14:00:00,Room101,35.1,58.5,1.26,99.0,63.7,747.9,1,Occupied,1,1.919883,23.0386,0.000384,3416400,1774879200,14,Monday,40,Unhealthy,0,High Temperature
1,2026-03-30 14:00:00,Room102,31.9,59.1,1.19,83.0,44.2,505.3,0,Not Occupied,0,0.070617,0.8474,1.4e-05,3420000,1774879200,14,Monday,77,Healthy,0,Normal
1,2026-03-30 14:00:00,Room103,32.8,53.7,1.11,83.0,19.3,490.3,0,Not Occupied,0,0.036102,0.43322,7e-06,3423600,1774879200,14,Monday,85,Healthy,0,Normal
1,2026-03-30 14:00:00,Room104,34.5,54.2,1.78,164.0,34.5,492.2,0,Not Occupied,0,0.100558,1.2067,2e-05,3427200,1774879200,14,Monday,40,Unhealthy,0,High Temperature
1,2026-03-30 14:00:00,Room105,33.2,57.7,1.0,63.0,46.2,508.0,0,Not Occupied,0,0.051479,0.61775,1e-05,3430800,1774879200,14,Monday,77,Healthy,0,Normal
1,2026-03-30 14:00:00,Room106,35.0,64.1,1.27,106.0,61.0,705.7,1,Occupied,1,1.047681,12.57217,0.00021,3434400,1774879200,14,Monday,13,Unhealthy,0,High Temperature
1,2026-03-30 15:00:00,Room101,34.1,51.9,1.14,85.0,32.9,370.2,0,Not Occupied,0,0.110745,1.32894,2.2e-05,3438000,1774882800,15,Monday,70,Moderate,0,High Temperature
1,2026-03-30 15:00:00,Room102,31.3,59.3,1.05,79.0,14.3,426.4,0,Not Occupied,0,0.217008,2.6041,4.3e-05,3441600,1774882800,15,Monday,85,Healthy,0,Normal
1,2026-03-30 15:00:00,Room103,32.4,68.9,1.41,126.0,150.8,750.0,1,Occupied,1,1.70254,20.43048,0.000341,3445200,1774882800,15,Monday,13,Unhealthy,0,High Dust
1,2026-03-30 15:00:00,Room104,31.5,64.0,1.14,87.0,9.1,349.3,0,Not Occupied,0,0.025375,0.3045,5e-06,3448800,1774882800,15,Monday,73,Moderate,0,Normal
1,2026-03-30 15:00:00,Room105,32.7,63.3,0.99,67.0,22.3,400.2,0,Not Occupied,0,0.244031,2.92837,4.9e-05,3452400,1774882800,15,Monday,73,Moderate,0,Normal
1,2026-03-30 15:00:00,Room106,32.3,62.8,1.4,111.0,46.1,420.4,0,Not Occupied,0,0.146223,1.75468,2.9e-05,3456000,1774882800,15,Monday,58,Moderate,0,Normal
1,2026-03-30 16:00:00,Room101,35.7,53.7,1.61,150.0,59.4,275.4,1,Occupied,0,0.795028,9.54034,0.000159,3459600,1774886400,16,Monday,32,Unhealthy,0,High Temperature
1,2026-03-30 16:00:00,Room102,32.1,60.0,0.94,71.0,107.7,230.7,0,Not Occupied,0,0.212813,2.55376,4.3e-05,3463200,1774886400,16,Monday,47,Unhealthy,0,High Dust
1,2026-03-30 16:00:00,Room103,30.9,61.5,1.51,129.0,53.8,720.8,1,Occupied,1,3.131248,37.57498,0.000626,3466800,1774886400,16,Monday,28,Unhealthy,0,Normal
1,2026-03-30 16:00:00,Room104,30.3,62.9,1.27,100.0,37.7,265.9,0,Not Occupied,0,0.167976,2.01571,3.4e-05,3470400,1774886400,16,Monday,50,Moderate,0,Normal
1,2026-03-30 16:00:00,Room105,32.4,53.0,1.11,85.0,50.4,253.8,0,Not Occupied,0,0.228339,2.74007,4.6e-05,3474000,1774886400,16,Monday,62,Moderate,0,Normal
1,2026-03-30 16:00:00,Room106,33.0,56.5,1.2,91.0,46.8,1000.0,1,Occupied,0,0.544014,2.40437,4e-05,3477600,1774886400,16,Monday,77,Healthy,0,Normal
1,2026-03-30 17:00:00,Room101,32.6,60.1,1.23,104.0,47.6,360.45,0,Not Occupied,0,0.196533,6.62732,3.9e-05,3481200,1774890000,17,Monday,50,Moderate,0,Normal
1,2026-03-30 17:00:00,Room102,31.3,59.5,1.39,113.0,64.5,413.6,1,Occupied,1,1.725296,20.70355,0.000345,3484800,1774890000,17,Monday,55,Moderate,0,Normal
1,2026-03-30 17:00:00,Room103,33.3,70.3,1.6,135.0,60.6,423.9,1,Occupied,1,1.332706,15.99247,0.000267,3488400,1774890000,17,Monday,30,Unhealthy,0,Normal
1,2026-03-30 17:00:00,Room104,32.3,59.5,1.4,113.0,48.5,163.6,1,Occupied,0,0.454658,5.4559,9.1e-05,3492000,1774890000,17,Monday,62,Moderate,0,Normal
1,2026-03-30 17:00:00,Room105,32.5,54.4,1.08,87.0,49.1,543.0,1,Occupied,0,2.683505,32.20206,0.000537,3495600,1774890000,17,Monday,77,Healthy,0,Normal
1,2026-03-30 17:00:00,Room106,33.0,53.2,1.46,121.0,24.2,127.5,0,Not Occupied,0,0.01647,0.19764,3e-06,3499200,1774890000,17,Monday,55,Moderate,0,Normal
1,2026-03-30 18:00:00,Room101,30.9,64.7,1.25,97.0,61.1,337.6,1,Occupied,1,2.187823,26.25388,0.000438,3502800,1774893600,18,Monday,58,Moderate,0,Normal
1,2026-03-30 18:00:00,Room102,30.9,67.0,1.32,108.0,46.8,265.4,1,Occupied,1,1.146182,13.75418,0.000229,3506400,1774893600,18,Monday,50,Moderate,0,Normal
1,2026-03-30 18:00:00,Room103,30.8,59.8,1.47,110.0,52.1,293.0,1,Occupied,1,1.779409,21.35291,0.000356,3510000,1774893600,18,Monday,47,Unhealthy,0,Normal
1,2026-03-30 18:00:00,Room104,29.7,69.3,1.25,104.0,43.5,8.0,1,Occupied,0,0.77837,9.34044,0.000156,3513600,1774893600,18,Monday,58,Moderate,0,Normal
1,2026-03-30 18:00:00,Room105,31.9,62.6,1.4,111.0,111.3,398.7,1,Occupied,1,2.888984,34.66781,0.000578,3517200,1774893600,18,Monday,28,Unhealthy,0,High Dust
1,2026-03-30 18:00:00,Room106,31.6,60.3,1.35,151.0,52.0,360.45,1,Occupied,1,2.034402,24.41282,0.000407,3520800,1774893600,18,Monday,28,Unhealthy,0,Poor Air Quality
1,2026-03-30 19:00:00,Room101,31.6,69.7,1.72,160.0,40.4,288.0,1,Occupied,1,1.729865,20.75838,0.000346,3524400,1774897200,19,Monday,35,Unhealthy,0,Poor Air Quality
1,2026-03-30 19:00:00,Room102,29.4,62.4,1.25,102.0,116.5,425.0,1,Occupied,1,2.695542,32.3465,0.000539,3528000,1774897200,19,Monday,43,Unhealthy,0,High Dust
1,2026-03-30 19:00:00,Room103,29.7,59.4,1.5,122.0,60.3,273.0,1,Occupied,1,1.489074,17.86889,0.000298,3531600,1774897200,19,Monday,62,Moderate,0,Normal
1,2026-03-30 19:00:00,Room104,28.8,63.6,1.29,107.0,70.9,441.3,1,Occupied,1,2.766693,33.20032,0.000553,3535200,1774897200,19,Monday,58,Moderate,0,Normal
1,2026-03-30 19:00:00,Room105,29.5,67.0,1.15,88.0,30.1,0.5,0,Not Occupied,0,0.065247,0.78296,1.3e-05,3538800,1774897200,19,Monday,58,Moderate,0,Normal
0,2026-03-30 19:00:00,Room106,33.6,58.7,1.46,120.0,56.7,390.6,1,Occupied,1,0.0,0.0,0.0,3542400,1774897200,19,Monday,55,Moderate,0,Normal
1,2026-03-30 20:00:00,Room101,30.7,66.1,1.41,115.0,59.4,341.1,1,Occupied,1,1.70886,20.50632,0.000342,3546000,1774900800,20,Monday,43,Unhealthy,0,Normal
1,2026-03-30 20:00:00,Room102,45.0,62.3,0.96,66.0,105.5,28.4,0,Not Occupied,0,0.220815,2.64978,4.4e-05,3549600,1774900800,20,Monday,43,Unhealthy,0,High Temperature
1,2026-03-30 20:00:00,Room103,30.1,64.9,1.63,138.0,59.7,350.8,1,Occupied,1,3.102722,37.23266,0.0001065,3553200,1774900800,20,Monday,43,Unhealthy,0,Normal
1,2026-03-30 20:00:00,Room104,30.0,61.5,1.25,93.0,23.9,460.5,1,Occupied,1,1.534415,18.41298,0.000307,3556800,1774900800,20,Monday,88,Healthy,0,Normal
1,2026-03-30 20:00:00,Room105,29.5,64.3,1.41,115.0,49.7,331.0,1,Occupied,1,3.119082,37.42898,0.000624,3560400,1774900800,20,Monday,73,Moderate,0,Normal
0,2026-03-30 20:00:00,Room106,31.8,55.4,1.48,126.0,59.0,388.2,1,Occupied,1,0.0,0.0,0.0,3564000,1774900800,20,Monday,55,Moderate,0,Normal
1,2026-03-30 21:00:00,Room101,29.4,63.0,1.52,127.0,69.6,372.4,1,Occupied,1,1.211563,14.53876,0.000242,3567600,1774904400,21,Monday,58,Moderate,0,Normal
1,2026-03-30 21:00:00,Room102,27.4,66.5,1.45,121.0,47.6,372.6,1,Occupied,1,1.998211,23.97853,0.0004,3571200,1774904400,21,Monday,73,Moderate,0,Normal
1,2026-03-30 21:00:00,Room103,30.0,57.8,1.35,129.0,66.2,339.4,1,Occupied,1,0.873976,10.48771,0.000175,3574800,1774904400,21,Monday,70,Moderate,0,Normal
1,2026-03-30 21:00:00,Room104,26.7,68.9,1.51,127.0,48.8,418.4,1,Occupied,1,3.003902,36.04682,0.000601,3578400,1774904400,21,Monday,73,Moderate,0,Normal
1,2026-03-30 21:00:00,Room105,28.8,56.8,1.15,89.0,53.1,266.9,1,Occupied,1,0.86009,10.32108,0.000172,3582000,1774904400,21,Monday,77,Healthy,0,Normal
1,2026-03-30 21:00:00,Room106,29.8,58.2,1.59,134.0,66.0,37.1,1,Occupied,0,0.360975,4.3317,7.2e-05,3585600,1774904400,21,Monday,55,Moderate,0,Normal
1,2026-03-30 22:00:00,Room101,28.8,66.8,1.59,134.0,78.3,469.5,1,Occupied,1,3.23684,38.84208,0.000647,3589200,1774908000,22,Monday,58,Moderate,0,Normal
1,2026-03-30 22:00:00,Room102,26.8,69.7,1.13,92.0,36.4,1.1,0,Not Occupied,0,0.140808,1.6897,2.8e-05,3592800,1774908000,22,Monday,73,Moderate,0,Normal
1,2026-03-30 22:00:00,Room103,28.6,70.0,1.66,145.0,58.8,471.1,1,Occupied,1,3.504403,42.05284,0.000701,3596400,1774908000,22,Monday,58,Moderate,0,Normal
1,2026-03-30 22:00:00,Room104,26.5,70.2,1.25,94.0,25.4,49.8,0,Not Occupied,0,0.011031,0.13237,2e-06,3600000,1774908000,22,Monday,60,Moderate,0,Normal
1,2026-03-30 22:00:00,Room105,26.9,66.4,1.3,110.0,57.9,342.1,1,Occupied,1,3.585827,43.02992,0.000717,3603600,1774908000,22,Monday,58,Moderate,0,Normal
1,2026-03-30 22:00:00,Room106,29.8,64.5,1.33,116.0,82.7,408.0,1,Occupied,1,3.546173,42.55408,0.000709,3607200,1774908000,22,Monday,58,Moderate,0,Normal
1,2026-03-30 23:00:00,Room101,28.7,65.5,1.72,145.0,41.0,17.2,1,Occupied,0,0.742809,8.91371,0.000149,3610800,1774911600,23,Monday,58,Moderate,0,Normal
1,2026-03-30 23:00:00,Room102,26.7,65.9,1.32,101.0,18.4,41.2,0,Not Occupied,0,0.099088,1.18906,2e-05,3614400,1774911600,23,Monday,58,Moderate,0,Normal
1,2026-03-30 23:00:00,Room103,28.5,64.5,1.11,81.0,18.0,39.4,0,Not Occupied,0,0.122295,1.46754,2.4e-05,3618000,1774911600,23,Monday,73,Moderate,0,Normal
1,2026-03-30 23:00:00,Room104,25.5,75.2,1.33,106.0,52.0,283.4,1,Occupied,1,2.749502,32.99402,0.00055,3621600,1774911600,23,Monday,37,Unhealthy,0,Normal
1,2026-03-30 23:00:00,Room105,27.5,66.2,1.4,120.0,51.6,349.3,1,Occupied,1,3.340742,40.0889,0.000668,3625200,1774911600,23,Monday,58,Moderate,0,Normal
1,2026-03-30 23:00:00,Room106,29.3,66.0,1.56,131.0,77.5,469.2,1,Occupied,1,2.050136,24.60163,0.00041,3628800,1774911600,23,Monday,58,Moderate,0,Normal
1,2026-03-31 00:00:00,Room101,29.5,64.4,1.54,127.0,38.9,266.9,1,Occupied,1,1.722822,20.67386,0.000345,3632400,1774915200,0,Tuesday,65,Moderate,0,Normal
1,2026-03-31 00:00:00,Room102,26.7,65.2,1.45,123.0,30.8,24.5,1,Occupied,0,0.11913,1.42956,2.4e-05,3636000,1774915200,0,Tuesday,58,Moderate,0,Normal
1,2026-03-31 00:00:00,Room103,28.2,64.2,1.7,147.0,68.7,476.5,1,Occupied,1,0.809895,9.71874,0.000162,3639600,1774915200,0,Tuesday,58,Moderate,0,Normal
1,2026-03-31 00:00:00,Room104,25.5,71.6,1.88,168.0,27.4,360.45,1,Occupied,1,2.182176,26.18611,0.000436,3643200,1774915200,0,Tuesday,45,Unhealthy,0,Poor Air Quality
1,2026-03-31 00:00:00,Room105,27.7,64.8,1.2,95.0,56.5,332.9,1,Occupied,1,1.050959,12.61151,0.0001065,3646800,1774915200,0,Tuesday,73,Moderate,0,Normal
1,2026-03-31 00:00:00,Room106,27.7,67.0,1.56,131.0,37.6,300.2,1,Occupied,1,1.788225,21.4587,0.000358,3650400,1774915200,0,Tuesday,73,Moderate,0,Normal
1,2026-03-31 01:00:00,Room101,27.9,71.4,1.53,132.0,52.4,340.7,1,Occupied,1,2.936548,35.23858,0.000587,3654000,1774918800,1,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 01:00:00,Room102,24.0,71.7,1.33,108.0,58.8,317.8,1,Occupied,1,0.544014,44.82863,0.000747,3657600,1774918800,1,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 01:00:00,Room103,28.9,61.4,1.55,131.0,51.9,317.9,1,Occupied,1,0.91382,10.96584,0.000183,3661200,1774918800,1,Tuesday,58,Moderate,0,Normal
1,2026-03-31 01:00:00,Room104,29.5,68.5,1.22,92.0,31.7,273.2,0,Not Occupied,1,3.221879,38.66255,0.000644,3664800,1774918800,1,Tuesday,80,Healthy,1,Energy Waste
1,2026-03-31 01:00:00,Room105,42.3,68.8,1.67,139.0,51.3,281.8,1,Occupied,1,1.941144,23.29373,0.000388,3668400,1774918800,1,Tuesday,50,Moderate,0,High Temperature
1,2026-03-31 01:00:00,Room106,27.6,68.9,1.6,138.0,56.8,28.3,1,Occupied,0,0.272947,3.27536,5.5e-05,3672000,1774918800,1,Tuesday,43,Unhealthy,0,Normal
1,2026-03-31 02:00:00,Room101,26.9,70.8,1.63,141.0,46.2,19.5,1,Occupied,0,0.524506,6.29407,0.000105,3675600,1774922400,2,Tuesday,30,Unhealthy,0,Normal
1,2026-03-31 02:00:00,Room102,25.2,75.0,1.35,103.0,19.8,391.8,0,Not Occupied,1,1.620409,19.44491,0.000324,3679200,1774922400,2,Tuesday,60,Moderate,1,Energy Waste
1,2026-03-31 02:00:00,Room103,27.0,68.8,1.56,136.0,50.5,461.8,1,Occupied,1,1.67119,20.05428,0.000334,3682800,1774922400,2,Tuesday,58,Moderate,0,Normal
1,2026-03-31 02:00:00,Room104,25.8,74.8,1.38,107.0,29.8,30.3,1,Occupied,0,0.562706,6.75247,0.000113,3686400,1774922400,2,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 02:00:00,Room105,27.2,64.5,1.25,97.0,48.0,360.45,1,Occupied,1,3.598595,43.18314,0.00072,3690000,1774922400,2,Tuesday,75,Healthy,0,Normal
1,2026-03-31 02:00:00,Room106,28.1,64.9,1.34,113.0,43.7,33.0,0,Not Occupied,0,0.192079,2.30495,3.8e-05,3693600,1774922400,2,Tuesday,58,Moderate,0,Normal
1,2026-03-31 03:00:00,Room101,27.2,64.9,1.16,90.0,30.5,419.4,0,Not Occupied,1,3.503666,42.04399,0.000701,3697200,1774926000,3,Tuesday,88,Healthy,1,Energy Waste
1,2026-03-31 03:00:00,Room102,27.6,68.8,1.28,104.0,45.2,385.0,1,Occupied,1,2.419708,29.0365,0.000484,3700800,1774926000,3,Tuesday,73,Moderate,0,Normal
1,2026-03-31 03:00:00,Room103,27.2,78.6,1.57,136.0,81.1,29.2,1,Occupied,0,0.293964,3.52757,5.9e-05,3704400,1774926000,3,Tuesday,30,Unhealthy,0,Normal
1,2026-03-31 03:00:00,Room104,24.3,62.4,1.44,124.0,43.6,360.45,1,Occupied,1,3.264159,39.16991,0.000653,3708000,1774926000,3,Tuesday,73,Moderate,0,Normal
1,2026-03-31 03:00:00,Room105,26.2,74.7,1.35,128.0,55.5,334.3,1,Occupied,1,2.697952,32.37542,0.00054,3711600,1774926000,3,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 03:00:00,Room106,29.7,60.6,1.32,114.0,53.2,329.7,1,Occupied,1,1.403591,16.84309,0.000281,3715200,1774926000,3,Tuesday,58,Moderate,0,Normal
1,2026-03-31 04:00:00,Room101,28.6,71.4,1.7,147.0,52.4,308.6,1,Occupied,1,2.170421,26.04505,0.000434,3718800,1774929600,4,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 04:00:00,Room102,27.2,70.5,1.39,120.0,46.2,282.1,1,Occupied,1,0.962391,11.54869,0.000192,3722400,1774929600,4,Tuesday,52,Moderate,0,Normal
1,2026-03-31 04:00:00,Room103,27.3,64.1,1.35,113.0,67.4,330.9,1,Occupied,1,0.0,27.56284,0.000459,3726000,1774929600,4,Tuesday,58,Moderate,0,Normal
1,2026-03-31 04:00:00,Room104,25.1,67.0,1.47,125.0,31.8,329.1,1,Occupied,1,1.996327,23.95592,0.000399,3729600,1774929600,4,Tuesday,73,Moderate,0,Normal
1,2026-03-31 04:00:00,Room105,27.0,64.5,0.0,155.0,45.1,335.9,1,Occupied,1,1.919107,23.02928,0.000384,3733200,1774929600,4,Tuesday,45,Unhealthy,0,Poor Air Quality
1,2026-03-31 04:00:00,Room106,27.6,70.2,1.51,139.0,46.2,447.8,1,Occupied,1,2.764029,33.16835,0.000553,3736800,1774929600,4,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 05:00:00,Room101,29.8,55.1,1.41,118.0,68.2,465.0,1,Occupied,1,2.149923,25.79908,0.00043,3740400,1774933200,5,Tuesday,70,Moderate,0,Normal
1,2026-03-31 05:00:00,Room102,27.5,70.2,1.31,107.0,44.0,404.0,1,Occupied,1,3.209641,6.62732,0.000642,3744000,1774933200,5,Tuesday,60,Moderate,0,Normal
1,2026-03-31 05:00:00,Room103,27.8,71.8,1.52,133.0,45.6,282.3,0,Not Occupied,1,3.315327,39.78392,0.000663,3747600,1774933200,5,Tuesday,52,Moderate,1,Energy Waste
1,2026-03-31 05:00:00,Room104,25.7,70.9,1.19,86.0,129.9,372.9,1,Occupied,1,0.766297,9.19556,0.000153,3751200,1774933200,5,Tuesday,45,Unhealthy,0,High Dust
1,2026-03-31 05:00:00,Room105,27.3,69.0,1.64,137.0,41.0,284.2,1,Occupied,1,1.494287,17.93144,0.000299,3754800,1774933200,5,Tuesday,65,Moderate,0,Normal
1,2026-03-31 05:00:00,Room106,28.3,66.5,1.55,131.0,44.2,348.9,1,Occupied,1,0.544014,28.56196,0.000476,3758400,1774933200,5,Tuesday,73,Moderate,0,Normal
1,2026-03-31 06:00:00,Room101,27.9,71.5,1.35,95.0,27.9,35.0,0,Not Occupied,0,0.051723,0.62068,1e-05,3762000,1774936800,6,Tuesday,60,Moderate,0,Normal
1,2026-03-31 06:00:00,Room102,26.6,74.3,1.1,76.0,93.2,28.8,0,Not Occupied,0,0.216299,2.59559,4.3e-05,3765600,1774936800,6,Tuesday,45,Unhealthy,0,Normal
1,2026-03-31 06:00:00,Room103,27.5,65.0,1.28,100.0,31.2,59.2,0,Not Occupied,0,0.115825,1.3899,2.3e-05,3769200,1774936800,6,Tuesday,58,Moderate,0,Normal
1,2026-03-31 06:00:00,Room104,29.0,62.7,1.32,104.0,29.9,51.1,1,Occupied,0,0.458793,5.50552,9.2e-05,3772800,1774936800,6,Tuesday,58,Moderate,0,Normal
1,2026-03-31 06:00:00,Room105,28.6,62.7,1.58,126.0,46.2,264.5,1,Occupied,1,1.39982,16.79784,0.00028,3776400,1774936800,6,Tuesday,50,Moderate,0,Normal
